vin,back_legroom_mm,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom_mm,fuel_type,height_mm,highway_fuel_economy,horsepower,interior_color,is_new,latitude,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase_mm,width_mm,year,price
1.0,1023.6199999999999,SUV / Crossover,Palm Beach Gardens,22.0,264,33403,2000.0,4.0,Diamond Black Crystal Pearlcoat,True,1043.94,Gasoline,1668.78,31.0,270.0,Black,True,26.8096,1003.5,BLACK,-80.0931,Jeep,5.0,25.0,Cherokee,271.0,0.0,3.235294117647059,2319.5,A,9-Speed Automatic,FWD,2705.1,1859.28,2020,21454.0
5.0,909.3199999999998,Sedan,San Diego,16.0,17,92126,4600.0,8.0,SMOKY GRANITE MICA,False,1109.98,Gasoline,1475.74,24.0,380.0,,False,32.8933,1006.0,UNKNOWN,-117.137,Lexus,5.0,128735.0,LS 460,380.0,1314.0,4.8,2233.5,A,Automatic,RWD,2969.2599999999998,1874.5199999999998,2010,13997.0
0.0,891.54,SUV / Crossover,Vienna,24.0,39,22182,2400.0,4.0,Black,True,1046.48,Gasoline,1689.1,31.0,180.0,Black,False,38.9284,1006.0,BLACK,-77.2417,Jeep,5.0,78673.0,Renegade,180.0,557.0,4.315789473684211,2037.5,M,6-Speed Manual,FWD,2570.48,2021.8399999999997,2016,11473.0
5.0,835.66,SUV / Crossover,Nashville,17.0,102,37203,4000.0,6.0,Red,True,1059.18,Gasoline,1816.1,21.0,270.0,,False,36.1545,1007.0,RED,-86.7918,Toyota,7.0,29042.0,4Runner,270.0,1208.0,4.705882352941177,2339.0,A,Automatic,4X2,2788.9199999999996,1925.3199999999997,2019,32260.0
5.0,1000.7599999999999,SUV / Crossover,Stafford,19.0,5,77477,3300.0,6.0,Platinum Graphite,False,1120.1399999999999,Gasoline,1689.1,26.0,290.0,Satin Black,False,29.6463,1005.5,GRAY,-95.573,Kia,7.0,19420.0,Sorento,290.0,68.0,4.260869565217392,2726.0,A,Automatic,FWD,2778.7599999999998,1889.76,2019,21680.0
1.0,1107.44,Pickup Truck,Angleton,16.0,2,77515,3500.0,6.0,Lead Foot,True,1115.06,Gasoline,1960.8799999999999,22.0,375.0,Black,True,29.1991,1005.5,UNKNOWN,-95.4507,Ford,6.0,7.0,F-150,395.0,0.0,4.5,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,50578.0
1.0,848.3599999999999,SUV / Crossover,Houston,25.0,65,77090,2000.0,4.0,Gun Metallic,True,1087.12,Gasoline,1587.5,32.0,141.0,Black (Charcoal),True,29.9901,1006.5,GRAY,-95.4236,Nissan,5.0,5.0,Rogue Sport,141.0,0.0,3.203703703703704,2273.5,CVT,Continuously Variable Transmission,FWD,2646.68,1836.4199999999998,2020,17829.0
0.0,,SUV / Crossover,Winchester,21.0,61,22602,2000.0,4.0,Burgundy,False,,Gasoline,1638.3,28.0,241.0,Brown (Tan),False,39.1399,1006.5,RED,-78.1903,Mercedes-Benz,5.0,10735.0,GLC-Class,241.0,3258.0,4.666666666666667,786.5,A,9-Speed Automatic,AWD,2872.74,2095.5,2016,28500.0
1.0,977.9,Pickup Truck,Lithia Springs,15.0,34,30122,5600.0,8.0,Java Metallic,True,1061.7199999999998,Gasoline,1960.8799999999999,21.0,390.0,Black,False,33.7812,1006.0,UNKNOWN,-84.608,Nissan,5.0,8826.0,Titan,390.0,5623.0,4.9,2197.0,A,7-Speed Automatic,4WD,3550.92,2019.3,2019,42899.0
1.0,1148.08,Pickup Truck,San Antonio,20.0,21,78230,3600.0,6.0,Delmonico Red Pearlcoat,True,1038.86,Flex Fuel Vehicle,1968.5,25.0,305.0,Light Mountain Brown/Blk,True,29.5426,1006.0,RED,-98.575,RAM,6.0,11.0,1500,395.0,0.0,4.2075471698113205,2180.0,A,8-Speed Automatic,4X2,3672.8399999999997,2085.3399999999997,2020,34457.0
1.0,1008.38,SUV / Crossover,Gorham,18.0,19,3581,3600.0,6.0,White Frost Tricoat,True,1041.3999999999999,Gasoline,1694.18,25.0,310.0,Jet Black,True,44.4294,1006.0,WHITE,-71.1924,GMC,7.0,5.0,Acadia,310.0,0.0,5.0,2585.5,A,9-Speed Automatic,4WD,2857.5,1915.16,2020,53135.0
3.0,972.8199999999998,Sedan,Fort Wayne,23.0,343,46805,2500.0,4.0,Velocity Blue Metallic,True,1125.2199999999998,Gasoline,1475.74,34.0,175.0,Black (Ebony),True,41.1179,1004.5,BLUE,-85.1436,Ford,5.0,,Fusion,181.0,0.0,3.941176470588236,2252.5,A,6-Speed Automatic,FWD,2849.88,2120.9,2020,19588.0
8.0,962.6599999999999,SUV / Crossover,Hilliard,25.0,239,43026,2500.0,4.0,Gun Metallic,True,1092.2,Gasoline,1739.8999999999999,32.0,170.0,Black (Charcoal),True,40.0318,1009.5,GRAY,-83.1252,Nissan,5.0,2.0,Rogue,170.0,0.0,4.142857142857143,2287.5,CVT,Continuously Variable Transmission,AWD,2705.1,1838.96,2020,27483.0
5.0,929.64,SUV / Crossover,Naples,20.0,72,34104,3500.0,6.0,Modern Steel Metallic,True,1051.56,Gasoline,1711.96,27.0,290.0,Gray (Espresso Leather),True,26.1593,1006.5,UNKNOWN,-81.7668,Acura,7.0,1.0,MDX,290.0,0.0,4.5,2483.5,A,9-Speed Automatic,FWD,2819.3999999999996,1973.58,2020,50525.0
3.0,998.2199999999999,Hatchback,Phoenix,33.0,22,85023,1500.0,4.0,Lunar Silver,True,1051.56,Gasoline,1524.0,40.0,128.0,Black,True,33.6399,1006.0,SILVER,-112.084,Honda,5.0,0.0,Fit,128.0,0.0,4.363636363636363,2356.5,CVT,Continuously Variable Transmission,FWD,2529.8399999999997,1701.8,2020,17661.0
3.0,952.5,SUV / Crossover,Mitchell,20.0,195,57301,2000.0,4.0,Summit White,True,1038.86,Gasoline,1696.7199999999998,25.0,252.0,,True,43.7095,1009.0,WHITE,-98.0234,Buick,5.0,11.0,Envision,252.0,0.0,4.666666666666667,1647.5,A,9-Speed Automatic,AWD,2750.8199999999997,1838.96,2020,40527.0
5.0,927.0999999999999,Sedan,Jacksonville,24.0,92,32244,2000.0,4.0,Mediterranean Blue Metallic,True,1051.56,Gasoline,1478.28,34.0,248.0,Ivory White Nappa Leather,False,30.224,1007.0,BLUE,-81.7376,BMW,5.0,20375.0,5 Series,248.0,5430.0,5.0,879.0,A,8-Speed Automatic,RWD,2974.3399999999997,2125.98,2017,39995.0
2.0,949.9599999999999,Sedan,Elmhurst,30.0,189,60126,2000.0,4.0,Rallye Red,True,1074.4199999999998,Gasoline,1414.78,38.0,158.0,Black,True,41.9306,1008.5,RED,-87.9493,Honda,5.0,3.0,Civic,158.0,0.0,4.1875,2169.0,CVT,Continuously Variable Transmission,FWD,2700.02,1798.32,2020,21605.0
3.0,1013.4599999999999,SUV / Crossover,Villa Park,26.0,11,60181,1500.0,4.0,Midnight Blue Metallic,True,1038.86,Gasoline,1661.16,31.0,170.0,Jet Black,True,41.8681,1006.0,BLUE,-87.9669,Chevrolet,5.0,5.0,Equinox,170.0,0.0,3.692307692307693,1101.5,A,Automatic,FWD,2725.4199999999996,1844.0399999999997,2020,21707.0
1.0,1054.1,SUV / Crossover,Tampa,17.0,65,33619,3500.0,6.0,Desert Gold Metallic,True,1115.06,Gasoline,1945.6399999999996,23.0,375.0,Gold (Medium Stone),True,27.9495,1006.5,GOLD,-82.356,Ford,8.0,1976.0,Expedition,375.0,0.0,4.25,1360.0,A,Automatic,4X2,3111.5,2372.36,2020,45850.0
1.0,894.08,Pickup Truck,Ocala,17.0,173,34474,5300.0,8.0,Silver Ice Metallic,True,1130.3,Gasoline,1920.2399999999998,23.0,355.0,Silver (Gideon/Very Dark Atmosphere),True,29.1714,1008.5,SILVER,-82.1622,Chevrolet,6.0,0.0,Silverado 1500,355.0,0.0,3.95,2241.5,A,Automatic,4X2,3746.5,2062.48,2020,38545.0
5.0,929.64,SUV / Crossover,Jacksonville,20.0,1,32225,3500.0,6.0,Wx,True,1051.56,Gasoline,1711.96,27.0,290.0,,True,30.3244,1005.5,UNKNOWN,-81.5091,Acura,7.0,5.0,MDX,290.0,0.0,4.64,2483.5,A,9-Speed Automatic,FWD,2819.3999999999996,1973.58,2020,45525.0
4.0,914.4,SUV / Crossover,Matthews,26.0,69,28105,1300.0,3.0,WHITE FROST TRICOAT,True,1038.86,Gasoline,1628.1399999999999,30.0,150.0,Brown (WHISPER BEIGE/EBONY ACCENTS),True,35.1423,1006.5,WHITE,-80.7199,Buick,5.0,0.0,Encore GX,150.0,0.0,4.714285714285714,837.0,A,Automatic,FWD,2595.88,1813.56,2020,30495.0
2.0,878.84,Pickup Truck,Fertile,15.0,378,56540,5300.0,8.0,Summit White,True,1150.62,Gasoline,1877.06,21.0,355.0,Black,False,47.5346,1005.5,WHITE,-96.2803,GMC,6.0,125.0,Sierra 1500 Limited,355.0,0.0,4.666666666666667,2241.5,A,6-Speed Automatic Overdrive,4WD,3644.8999999999996,2032.0,2019,36495.0
1.0,,Convertible,San Rafael,26.0,3,94901,2000.0,4.0,Machine Gray Metallic,True,1094.74,Gasoline,1239.5199999999998,35.0,181.0,Black,True,37.9628,1005.5,GRAY,-122.51,Mazda,2.0,2.0,MX-5 Miata,181.0,0.0,4.542857142857143,2075.5,A,Automatic,RWD,2308.86,1734.82,2020,36005.0
1.0,972.8199999999998,Pickup Truck,Acton,17.0,399,1720,3600.0,6.0,Firecracker Red Clearcoat,True,1046.48,Gasoline,1932.9399999999998,22.0,285.0,Black,True,42.4878,1005.5,RED,-71.4168,Jeep,5.0,47.0,Gladiator,285.0,0.0,4.390243902439025,2530.0,A,8-Speed Automatic,4WD,3487.42,1874.5199999999998,2020,53451.0
2.0,1013.4599999999999,SUV / Crossover,Republic,25.0,63,65738,1500.0,4.0,Nightfall Gray Metallic,True,1038.86,Gasoline,1661.16,30.0,170.0,Jet Black,False,37.1222,1006.5,GRAY,-93.4673,Chevrolet,5.0,5192.0,Equinox,170.0,210.0,4.384615384615385,1101.5,A,Automatic,4WD,2725.4199999999996,1844.0399999999997,2020,24990.0
1.0,878.84,Sedan,Ogdensburg,26.0,166,13669,1400.0,4.0,Mosaic Black Metallic,True,1061.7199999999998,Gasoline,1516.3799999999999,34.0,138.0,Jet Black,True,44.6898,1008.5,BLACK,-75.4871,Chevrolet,5.0,0.0,Sonic,138.0,,,1324.0,A,6-Speed Automatic,FWD,2524.76,1734.82,2020,22590.0
3.0,972.8199999999998,Sedan,Highland,23.0,46,46322,2500.0,4.0,White,True,1125.2199999999998,Gasoline,1475.74,34.0,175.0,Black (Ebony),True,41.5344,1006.5,WHITE,-87.4711,Ford,5.0,10.0,Fusion,181.0,0.0,3.972972972972973,2252.5,A,6-Speed Automatic,FWD,2849.88,2120.9,2020,23716.0
70.0,,Convertible,San Diego,12.0,111,92121,6300.0,8.0,Majestic Black Metallic,False,1089.6599999999999,Gasoline,1297.94,19.0,518.0,Black,False,32.8799,1007.5,BLACK,-117.162,Mercedes-Benz,2.0,50000.0,SL-Class,518.0,52.0,3.923076923076923,2832.5,A,Automatic,RWD,2560.3199999999997,2070.1,2009,32990.0
0.0,,Convertible,Des Plaines,18.0,63,60016,3600.0,6.0,BLACK,False,,Gasoline,1310.6399999999999,24.0,325.0,Black,False,42.0559,1006.5,BLACK,-87.9025,Porsche,4.0,22266.0,911,325.0,1878.0,4.4,2261.5,A,Automatic,RWD,2349.5,1808.48,2008,39995.0
1.0,1102.36,Pickup Truck,Tulsa,16.0,133,74107,5300.0,8.0,Summit White,True,1130.3,Gasoline,1917.6999999999998,22.0,355.0,Jet Black,True,36.0898,1007.5,WHITE,-96.0003,Chevrolet,6.0,50.0,Silverado 1500,355.0,0.0,3.9722222222222223,2241.5,A,8-Speed Automatic,4WD,3743.96,2062.48,2020,42000.0
5.0,975.3599999999999,SUV / Crossover,Lancaster,19.0,12,17601,3500.0,6.0,Platinum White Pearl,True,1038.86,Gasoline,1793.2399999999998,26.0,280.0,,True,40.0667,1006.0,GRAY,-76.3283,Honda,7.0,0.0,Pilot,280.0,0.0,4.7407407407407405,2481.0,A,Automatic,AWD,2819.3999999999996,1996.4399999999998,2021,51435.0
1.0,1107.44,Pickup Truck,Carrollton,20.0,192,75006,3500.0,6.0,Oxford White,True,1115.06,Gasoline,1920.2399999999998,26.0,375.0,White (Blk Sport),True,32.9447,1008.5,WHITE,-96.9041,Ford,6.0,10.0,F-150,395.0,0.0,4.392857142857143,2450.0,A,Automatic,4X2,3683.0,2458.72,2020,35470.0
1.0,975.3599999999999,SUV / Crossover,Huntsville,18.0,35,35806,3600.0,6.0,Iridescent Pearl Tricoat,,1041.3999999999999,Gasoline,1795.78,27.0,310.0,,False,34.7403,1006.0,UNKNOWN,-86.6604,Chevrolet,7.0,11282.0,Traverse,310.0,2570.0,4.578947368421052,1533.0,A,Automatic,FWD,3070.86,1996.4399999999998,2020,40999.0
3.0,906.78,SUV / Crossover,Florence,24.0,36,41042,1400.0,4.0,Nightfall Gray Metallic,True,1036.32,Gasoline,1656.08,29.0,138.0,Jet Black,False,39.0026,1006.0,GRAY,-84.6442,Chevrolet,5.0,15921.0,Trax,138.0,767.0,4.333333333333333,174.0,A,Automatic,AWD,2555.24,1775.46,2019,16993.0
1.0,967.74,Sedan,Rogers City,29.0,14,49779,1500.0,4.0,Black,True,1054.1,Gasoline,1470.6599999999999,36.0,160.0,,True,45.4025,1006.0,BLACK,-83.942,Chevrolet,5.0,0.0,Malibu,160.0,0.0,,1342.0,A,Automatic,FWD,2829.56,1854.1999999999998,2020,28860.0
1.0,1107.44,Pickup Truck,Vero Beach,20.0,79,32962,3500.0,6.0,Magnetic,True,1115.06,Gasoline,1920.2399999999998,26.0,375.0,Medium Earth Gray,True,,1007.0,UNKNOWN,-80.3801,Ford,6.0,7.0,F-150,395.0,0.0,4.782608695652174,2450.0,A,Automatic,4X2,3683.0,2458.72,2020,33627.0
4.0,1038.86,SUV / Crossover,Ontario,17.0,28,91761,4000.0,8.0,Polar White,True,1023.6199999999999,Gasoline,1795.78,21.0,483.0,Black,True,34.0655,1006.0,WHITE,-117.572,Mercedes-Benz,7.0,10.0,GLE-Class,483.0,0.0,4.633333333333334,1258.0,A,Automatic,AWD,2994.66,2156.46,2020,83505.0
1.0,1104.8999999999999,Pickup Truck,Oswego,14.0,4,13126,5400.0,8.0,Blue,True,1051.56,Gasoline,1940.56,20.0,320.0,Black,False,43.4628,1005.5,BLUE,-76.4728,Ford,6.0,80947.0,F-150,320.0,686.0,4.282051282051282,1945.0,A,6-Speed Automatic,4WD,3667.7599999999998,2463.7999999999997,2010,15985.0
3.0,901.6999999999999,Wagon,Fargo,29.0,57,58103,2000.0,4.0,Silver,True,1043.94,Diesel,1503.68,39.0,140.0,,False,46.8697,1006.5,SILVER,-96.8424,Volkswagen,5.0,13762.0,Jetta SportWagen,140.0,765.0,4.1875,993.0,Dual Clutch,6-Speed Dual Clutch,FWD,2578.1,1780.5399999999997,2014,15939.0
2.0,1031.24,SUV / Crossover,Excelsior Springs,20.0,46,64024,2000.0,4.0,Magnetic Metallic,True,1082.04,Gasoline,1744.98,27.0,245.0,Black (Ebony),False,39.3361,1006.5,GRAY,-94.2556,Ford,5.0,42527.0,Edge,280.0,1070.0,1.0,2125.0,A,Automatic,AWD,2849.88,2179.3199999999997,2017,20777.0
5.0,906.78,Sedan,Conshohocken,31.0,34,19428,2000.0,4.0,Quartz White Pearl,True,1071.88,Gasoline,1435.1,41.0,147.0,Brown (Beige),True,40.1019,1006.0,WHITE,-75.3063,Hyundai,5.0,0.0,Elantra,147.0,0.0,4.545454545454546,2316.0,CVT,Continuously Variable Transmission,FWD,2700.02,1800.8600000000001,2020,18665.0
5.0,1051.56,Sedan,Yuba City,28.0,50,95993,1800.0,4.0,Super White,True,1074.4199999999998,Gasoline,1455.4199999999998,35.0,132.0,Black,False,39.1324,1006.5,WHITE,-121.636,Toyota,5.0,35263.0,Corolla,132.0,380.0,5.0,2264.0,CVT,Continuously Variable Transmission,FWD,2700.02,1775.46,2019,16977.0
3.0,939.8,Sedan,Morrow,21.0,25,30260,2000.0,4.0,Black Velvet,True,1125.2199999999998,Gasoline,1478.28,31.0,245.0,Black (Ebony),False,33.5689,1006.0,BLACK,-84.3144,Lincoln,5.0,26686.0,MKZ,245.0,3328.0,4.352941176470588,1635.0,A,Automatic,FWD,2849.88,2115.8199999999997,2017,23897.0
1.0,1023.6199999999999,SUV / Crossover,Selma,21.0,126,93662,2400.0,4.0,,True,1043.94,Gasoline,1668.78,30.0,180.0,,False,36.5726,1007.5,UNKNOWN,-119.626,Jeep,5.0,12799.0,Cherokee,271.0,214.0,4.0,2319.5,A,9-Speed Automatic,FWD,2700.02,1859.28,2018,21987.0
3.0,927.0999999999999,Sedan,Houston,25.0,174,77002,2000.0,4.0,Mediterranean Blue Metallic,True,1051.56,Gasoline,1478.28,33.0,248.0,,True,29.7472,1008.5,BLUE,-95.3687,BMW,5.0,9.0,5 Series,248.0,0.0,4.481481481481482,879.0,A,Automatic,RWD,2974.3399999999997,2125.98,2020,60475.0
5.0,962.6599999999999,SUV / Crossover,Cary,26.0,4,27511,2500.0,4.0,SUPER BLACK,True,1092.2,Gasoline,1714.5,33.0,170.0,Almond,False,35.739,1005.5,BLACK,-78.8139,Nissan,5.0,67974.0,Rogue,170.0,160.0,3.5,2287.5,A,Automatic,FWD,2705.1,1838.96,2015,14500.0
7.0,1026.1599999999999,SUV / Crossover,Mankato,27.0,61,56001,1500.0,4.0,Aegean Blue Metallic,True,1049.02,Gasoline,1689.1,32.0,190.0,Black,True,44.177,1006.5,BLUE,-93.9936,Honda,5.0,2.0,CR-V,190.0,0.0,4.666666666666667,1089.5,CVT,Continuously Variable Transmission,AWD,2659.38,1854.1999999999998,2020,32670.0
1.0,1023.6199999999999,SUV / Crossover,Columbus,21.0,71,43231,2400.0,4.0,Granite Crystal Metallic Clearcoat,True,1043.94,Gasoline,1681.48,28.0,180.0,Black,False,40.059,1006.5,GRAY,-82.9413,Jeep,5.0,81231.0,Cherokee,271.0,1202.0,3.75,2319.5,A,9-Speed Automatic,4WD,2700.02,1859.28,2015,14649.0
1.0,1107.44,Pickup Truck,Comstock,18.0,33,12821,3500.0,6.0,Black,True,1115.06,Gasoline,1960.8799999999999,23.0,375.0,,True,43.457,1006.0,BLACK,-73.3832,Ford,6.0,30.0,F-150,395.0,0.0,4.75,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,58195.0
5.0,850.9,SUV / Crossover,Golden Valley,21.0,21,55422,2000.0,4.0,Graphite Shadow,False,1049.02,Gasoline,1529.08,30.0,208.0,Brown,False,44.9883,1006.0,UNKNOWN,-93.3482,INFINITI,5.0,24572.0,QX30,208.0,1170.0,4.6875,729.0,A,Automatic,AWD,2700.02,2082.7999999999997,2017,25800.0
3.0,998.2199999999999,SUV / Crossover,Vero Beach,28.0,42,32962,1800.0,4.0,Lunar/M Silver,True,1046.48,Gasoline,1605.28,34.0,141.0,Nh-830m/Black,True,27.6138,1006.5,SILVER,-80.3866,Honda,5.0,0.0,HR-V,141.0,0.0,3.933333333333333,2213.5,CVT,Continuously Variable Transmission,FWD,2611.12,1790.6999999999998,2020,23740.0
4.0,960.1199999999999,Wagon,West Bridgewater,22.0,28,2379,2500.0,4.0,GREEN,False,1092.2,Gasoline,1678.9399999999998,29.0,170.0,,False,42.0392,1006.0,GREEN,-71.0089,Subaru,5.0,95782.0,Outback,170.0,430.0,4.333333333333333,2085.0,CVT,Continuously Variable Transmission,AWD,2740.66,2057.4,2012,10795.0
3.0,1102.36,Pickup Truck,Bay Minette,16.0,15,36507,5300.0,8.0,Shadow Gray Metallic,True,1130.3,Gasoline,1917.6999999999998,22.0,355.0,Gray (Gideon/Very Dark Atmosphere),True,30.8396,1006.0,GRAY,-87.7749,Chevrolet,6.0,10.0,Silverado 1500,355.0,0.0,4.0,2241.5,A,8-Speed Automatic,4WD,3743.96,2062.48,2020,44422.0
8.0,,SUV / Crossover,Jacksonville,12.0,27,32246,3900.0,8.0,Keswick Green,True,,Gasoline,2037.08,15.0,182.0,Saddle,False,30.2869,1006.0,GREEN,-81.5175,Land Rover,4.0,,Defender,182.0,0.0,4.371428571428571,1666.0,M,5-Speed Manual,4WD,2359.66,1790.6999999999998,1995,79900.0
1.0,980.4399999999999,SUV / Crossover,Chevy Chase,18.0,48,20815,3600.0,6.0,Sting-Gray Clearcoat,True,1023.6199999999999,Gasoline,1760.2199999999998,25.0,295.0,Black,True,38.978,1006.5,UNKNOWN,-77.0912,Jeep,5.0,,Grand Cherokee,360.0,0.0,5.0,2320.0,A,8-Speed Automatic,4WD,2913.38,2153.9199999999996,2020,38717.0
3.0,952.5,SUV / Crossover,Comstock Park,20.0,376,49321,2000.0,4.0,Espresso Metallic,True,1038.86,Gasoline,1696.7199999999998,25.0,252.0,Black (Ebony),True,43.0718,1005.5,UNKNOWN,-85.6906,Buick,5.0,167.0,Envision,252.0,0.0,4.545454545454546,1647.5,A,9-Speed Automatic,AWD,2750.8199999999997,1838.96,2020,44080.0
3.0,1102.36,Pickup Truck,Pembroke Pines,23.0,1,33024,3000.0,6.0,Black,True,1130.3,Diesel,1917.6999999999998,33.0,277.0,Jet Black,True,26.0087,1005.5,BLACK,-80.2602,Chevrolet,6.0,10.0,Silverado 1500,355.0,0.0,4.25,2241.5,A,Automatic,4X2,3743.96,2062.48,2020,39792.0
0.0,944.88,SUV / Crossover,Elizabethtown,23.0,2,42701,2500.0,4.0,Blizzard Pearl,True,1082.04,Gasoline,1673.8600000000001,30.0,176.0,Black,False,37.7658,1005.5,WHITE,-85.9016,Toyota,5.0,37520.0,RAV4,176.0,1253.0,4.25,2136.0,A,6-Speed Automatic,FWD,2659.38,1844.0399999999997,2018,21800.0
5.0,929.64,SUV / Crossover,Solon,18.0,21,44139,3000.0,6.0,Glacier Silver Metallic,True,1026.1599999999999,Gasoline,1762.76,24.0,300.0,Black,False,41.3922,1006.0,SILVER,-81.4414,BMW,7.0,37634.0,X5,300.0,177.0,4.894736842105263,750.0,A,8-Speed Automatic,AWD,2933.7,2184.4,2018,42287.0
3.0,939.8,Sedan,Kingston,17.0,5,2364,3700.0,6.0,Gray,True,1125.2199999999998,Gasoline,1475.74,24.0,300.0,,False,41.9747,1005.5,GRAY,-70.7126,Lincoln,5.0,20425.0,MKZ,300.0,1320.0,1.5,2138.5,A,6-Speed Automatic,AWD,2849.88,2115.8199999999997,2016,22999.0
8.0,878.84,SUV / Crossover,Algonquin,27.0,36,60102,2000.0,4.0,Sonic Silver,True,1054.1,Gasoline,1564.6399999999999,33.0,147.0,Black,True,42.163,1006.0,SILVER,-88.3345,Hyundai,5.0,10.0,Kona,147.0,0.0,3.9444444444444446,2316.0,A,Automatic,FWD,2600.96,1800.8600000000001,2021,23525.0
5.0,904.24,Sedan,West Palm Beach,25.0,78,33411,2400.0,4.0,,True,1155.7,Gasoline,1475.74,35.0,185.0,,False,26.708,1007.0,UNKNOWN,-80.1538,Hyundai,5.0,34829.0,Sonata,185.0,2266.0,3.28,2089.0,A,Automatic,FWD,2804.16,1864.3600000000001,2018,12941.0
7.0,906.78,SUV / Crossover,Harrison,26.0,6,72601,1400.0,4.0,Black Cherry,True,1036.32,Gasoline,1648.46,31.0,138.0,Jet Black,True,36.2495,1005.5,BLACK,-93.1187,Chevrolet,5.0,,Trax,138.0,0.0,4.875,174.0,A,6-Speed Automatic,FWD,2555.24,1775.46,2021,22930.0
1.0,1008.38,SUV / Crossover,Atlantic City,18.0,13,8401,3600.0,6.0,Ebony Twilight Metallic,True,1041.3999999999999,Gasoline,1694.18,25.0,310.0,Jet Black,True,39.3557,1006.0,UNKNOWN,-74.4584,GMC,7.0,0.0,Acadia,310.0,0.0,4.222222222222222,2585.5,A,Automatic,4WD,2857.5,1915.16,2020,43704.0
2.0,1120.1399999999999,Sedan,Hayward,17.0,625,94544,3000.0,6.0,Gray,False,1054.1,Flex Fuel Vehicle,1457.9599999999998,27.0,340.0,Brown (Beige),False,37.6517,1003.0,GRAY,-122.067,Jaguar,5.0,33179.0,XJ-Series,340.0,2204.0,4.764705882352941,1916.0,A,Automatic,RWD,3157.22,2110.74,2015,31995.0
1.0,1148.08,Pickup Truck,Jacksonville,15.0,7,32225,5700.0,8.0,Hydro Blue Pearl Coat,True,1038.86,Gasoline,1968.5,22.0,395.0,,True,30.3215,1005.5,BLUE,-81.5488,RAM,6.0,0.0,1500,395.0,0.0,4.086956521739131,2180.0,A,Automatic,4X2,3672.8399999999997,2085.3399999999997,2020,50155.0
2.0,855.98,SUV / Crossover,Lexington,21.0,71,24450,2500.0,4.0,Blue,False,1107.44,Gasoline,1673.8600000000001,27.0,170.0,Gray,False,37.7721,1006.5,BLUE,-79.4466,Subaru,5.0,198115.0,Forester,170.0,655.0,3.6666666666666665,2137.0,M,Manual,AWD,2616.2,2006.6,2011,4999.0
3.0,982.98,SUV / Crossover,Houston,23.0,10,77074,2000.0,4.0,Black Obsidian,True,1005.84,Gasoline,1676.3999999999999,29.0,268.0,Brown (Wheat/Black),False,29.6665,1005.5,BLACK,-95.5515,INFINITI,5.0,5270.0,QX50,268.0,792.0,4.515151515151516,940.0,A,Automatic,FWD,2799.08,2161.5399999999995,2020,35598.0
1.0,896.6199999999999,SUV / Crossover,Portland,13.0,72,4103,4000.0,6.0,Silver,False,1016.0,Gasoline,1831.3399999999997,17.0,190.0,Black,False,43.6873,1007.0,SILVER,-70.3145,Jeep,4.0,139573.0,Wrangler,190.0,3400.0,4.4,1717.5,M,6-Speed Manual,4WD,2372.36,1732.28,2006,10995.0
5.0,906.78,Sedan,Enfield,28.0,24,6082,2000.0,4.0,Machine Gray,True,1071.88,Gasoline,1435.1,37.0,147.0,Black,False,41.9954,1006.0,GRAY,-72.5728,Hyundai,5.0,41001.0,Elantra,147.0,356.0,5.0,2316.0,A,6-Speed Automatic,FWD,2700.02,1800.8600000000001,2019,14680.0
5.0,975.3599999999999,SUV / Crossover,Bountiful,18.0,23,84010,3500.0,6.0,Modern Steel Metallic,True,1038.86,Gasoline,1772.9199999999998,26.0,280.0,Black,False,40.8659,1006.0,UNKNOWN,-111.892,Honda,8.0,20479.0,Pilot,280.0,265.0,3.9166666666666665,2481.0,A,Automatic,AWD,2819.3999999999996,1996.4399999999998,2018,32300.0
1.0,1003.3,SUV / Crossover,Gilroy,24.0,276,95020,2000.0,4.0,Red Horizon Tintcoat,True,1026.1599999999999,Gasoline,1628.1399999999999,30.0,237.0,Jet Black With Cinnamon Accents,False,37.0058,1003.5,RED,-121.568,Cadillac,5.0,,XT4,237.0,0.0,4.25,879.0,A,9-Speed Automatic,FWD,2778.7599999999998,2120.9,2019,42815.0
1.0,937.2599999999999,SUV / Crossover,Chamblee,16.0,18,30341,3600.0,6.0,Carbon Black Metallic,True,1049.02,Gasoline,1775.46,23.0,288.0,Black (Ebony),False,33.8989,1006.0,BLACK,-84.3013,GMC,7.0,104653.0,Acadia,288.0,159.0,4.166666666666667,1835.0,A,Automatic,AWD,3020.06,1986.28,2012,11798.0
8.0,916.9399999999999,SUV / Crossover,San Antonio,18.0,133,78212,3500.0,6.0,Glacier Pearl,False,1102.36,Gasoline,1689.1,23.0,240.0,Cafe Latte,False,29.4712,1007.5,UNKNOWN,-98.4987,Nissan,5.0,152965.0,Murano,240.0,23.0,4.421052631578948,2322.0,CVT,Continuously Variable Transmission,FWD,2824.48,1879.6,2007,5555.0
